branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,x_min_separation_mm,z_min_separation_mm,detected_candidate_count,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_candidate_ranks,best_candidate_x_mm,best_candidate_z_mm,best_candidate_score,elapsed_time_s
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,mean_top80_moderate12_baseline,mean,80,moderate12,baseline,12.0,8.0,26,True,3,True,True,True,3,True,True,True,True,"7,4,2",264.0,81.0,1.06176201821208,0.523021936416626
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,mean_top80_moderate12_single667,mean,80,moderate12,single667,12.0,8.0,31,True,3,True,True,True,3,True,True,True,True,"8,10,5",265.0,77.0,0.8993792193240642,0.08296394348144531
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,mean_top80_moderate12_wide,mean,80,moderate12,wide,12.0,8.0,25,True,3,True,True,True,3,True,True,True,True,"14,8,1",259.0,92.0,1.12529848044002,0.8146295547485352
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_dense4_baseline,median,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"20,11,17",258.0,78.0,1.2596720403316455,0.5597343444824219
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_dense4_single667,median,20,dense4,single667,4.0,4.0,20,False,0,False,False,False,0,False,False,False,False,"18,10,16",251.0,76.0,1.0556794815436585,0.0818336009979248
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_dense4_wide,median,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"13,15,3",259.0,92.0,1.3181028906733736,0.8966121673583984
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_distinct20_baseline,median,20,distinct20,baseline,20.0,10.0,15,True,3,True,True,True,2,False,True,True,False,"5,2,11",258.0,78.0,1.2596720403316455,0.5157039165496826
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_distinct20_single667,median,20,distinct20,single667,20.0,10.0,15,True,3,True,True,True,3,True,True,True,True,"6,8,5",251.0,76.0,1.0556794815436585,0.07401347160339355
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_distinct20_wide,median,20,distinct20,wide,20.0,10.0,12,False,2,True,False,True,2,False,True,False,True,"8,5,1",259.0,92.0,1.3181028906733736,0.8046190738677979
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_moderate12_baseline,median,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"12,13,2",258.0,78.0,1.2596720403316455,0.5188632011413574
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_moderate12_single667,median,20,moderate12,single667,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"8,6,11",251.0,76.0,1.0556794815436585,0.07645106315612793
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top20_moderate12_wide,median,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"13,6,1",259.0,92.0,1.3181028906733736,0.8153111934661865
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_dense4_baseline,median,40,dense4,baseline,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"40,23,22",258.0,78.0,1.2596720403316455,0.578467607498169
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_dense4_single667,median,40,dense4,single667,4.0,4.0,40,False,2,True,True,False,3,True,True,True,True,"38,33,34",251.0,76.0,1.0556794815436585,0.10069561004638672
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_dense4_wide,median,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"31,15,3",259.0,92.0,1.3181028906733736,0.8971548080444336
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_distinct20_baseline,median,40,distinct20,baseline,20.0,10.0,15,True,3,True,True,True,2,False,True,True,False,"5,2,11",258.0,78.0,1.2596720403316455,0.5327036380767822
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_distinct20_single667,median,40,distinct20,single667,20.0,10.0,15,True,3,True,True,True,3,True,True,True,True,"6,8,5",251.0,76.0,1.0556794815436585,0.07433915138244629
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_distinct20_wide,median,40,distinct20,wide,20.0,10.0,12,False,2,True,False,True,2,False,True,False,True,"8,5,1",259.0,92.0,1.3181028906733736,0.8097198009490967
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_moderate12_baseline,median,40,moderate12,baseline,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"12,13,2",258.0,78.0,1.2596720403316455,0.5241293907165527
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_moderate12_single667,median,40,moderate12,single667,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"8,6,11",251.0,76.0,1.0556794815436585,0.08192181587219238
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top40_moderate12_wide,median,40,moderate12,wide,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"13,6,1",259.0,92.0,1.3181028906733736,0.8167834281921387
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_dense4_baseline,median,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"44,23,22",258.0,78.0,1.2596720403316455,0.7369868755340576
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"38,63,57",251.0,76.0,1.0556794815436585,0.25608158111572266
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"76,15,3",259.0,92.0,1.3181028906733736,1.0580298900604248
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,20.0,10.0,15,True,3,True,True,True,2,False,True,True,False,"5,2,11",258.0,78.0,1.2596720403316455,0.5135364532470703
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,20.0,10.0,15,True,3,True,True,True,3,True,True,True,True,"6,8,5",251.0,76.0,1.0556794815436585,0.07449460029602051
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,20.0,10.0,12,False,2,True,False,True,2,False,True,False,True,"8,5,1",259.0,92.0,1.3181028906733736,0.8027715682983398
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"12,13,2",258.0,78.0,1.2596720403316455,0.5266079902648926
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"8,6,11",251.0,76.0,1.0556794815436585,0.08231973648071289
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"13,6,1",259.0,92.0,1.3181028906733736,0.8217589855194092
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_dense4_baseline,none,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"11,19,3",258.0,82.0,0.43889058801828257,0.5520036220550537
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_dense4_single667,none,20,dense4,single667,4.0,4.0,20,False,1,False,True,False,1,False,False,True,False,"20,12,16",254.0,79.0,0.39775285435793456,0.09801054000854492
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_dense4_wide,none,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"12,10,20",256.0,96.0,0.4655653928613458,0.9035928249359131
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_distinct20_baseline,none,20,distinct20,baseline,20.0,10.0,13,False,2,True,False,True,3,True,True,True,True,"5,1,2",258.0,82.0,0.43889058801828257,0.5015881061553955
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_distinct20_single667,none,20,distinct20,single667,20.0,10.0,14,False,2,True,True,False,2,False,True,True,False,"7,10,6",254.0,79.0,0.39775285435793456,0.07255697250366211
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_distinct20_wide,none,20,distinct20,wide,20.0,10.0,10,True,3,True,True,True,3,True,True,True,True,"6,1,2",256.0,96.0,0.4655653928613458,0.7934479713439941
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"9,4,3",258.0,82.0,0.43889058801828257,0.5088324546813965
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,12.0,8.0,20,False,2,True,True,False,2,False,True,True,False,"13,12,4",254.0,79.0,0.39775285435793456,0.07511401176452637
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"16,2,6",256.0,96.0,0.4655653928613458,0.8032207489013672
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"37,19,3",258.0,82.0,0.43889058801828257,0.5697674751281738
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_dense4_single667,none,40,dense4,single667,4.0,4.0,40,False,2,False,True,True,3,True,True,True,True,"34,12,35",254.0,79.0,0.39775285435793456,0.09895753860473633
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_dense4_wide,none,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"28,10,20",256.0,96.0,0.4655653928613458,0.8825032711029053
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,20.0,10.0,13,False,2,True,False,True,3,True,True,True,True,"5,1,2",258.0,82.0,0.43889058801828257,0.5056953430175781
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,20.0,10.0,14,False,2,True,True,False,2,False,True,True,False,"7,10,6",254.0,79.0,0.39775285435793456,0.07255387306213379
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,20.0,10.0,10,True,3,True,True,True,3,True,True,True,True,"6,1,2",256.0,96.0,0.4655653928613458,0.8179256916046143
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_moderate12_baseline,none,40,moderate12,baseline,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"9,4,3",258.0,82.0,0.43889058801828257,0.5135807991027832
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_moderate12_single667,none,40,moderate12,single667,12.0,8.0,29,False,2,True,True,False,3,True,True,True,True,"13,12,29",254.0,79.0,0.39775285435793456,0.08065557479858398
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top40_moderate12_wide,none,40,moderate12,wide,12.0,8.0,26,True,3,True,True,True,3,True,True,True,True,"16,2,6",256.0,96.0,0.4655653928613458,0.8068416118621826
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_dense4_baseline,none,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"56,19,3",258.0,82.0,0.43889058801828257,0.7323024272918701
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_dense4_single667,none,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"60,61,35",254.0,79.0,0.39775285435793456,0.25545787811279297
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_dense4_wide,none,80,dense4,wide,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"77,10,20",256.0,96.0,0.4655653928613458,1.047203779220581
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,20.0,10.0,13,False,2,True,False,True,3,True,True,True,True,"5,1,2",258.0,82.0,0.43889058801828257,0.5083560943603516
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,20.0,10.0,14,False,2,True,True,False,2,False,True,True,False,"7,10,6",254.0,79.0,0.39775285435793456,0.07364106178283691
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,20.0,10.0,10,True,3,True,True,True,3,True,True,True,True,"6,1,2",256.0,96.0,0.4655653928613458,0.8012526035308838
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"9,4,3",258.0,82.0,0.43889058801828257,0.5152254104614258
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,12.0,8.0,29,False,2,True,True,False,3,True,True,True,True,"13,12,29",254.0,79.0,0.39775285435793456,0.08113384246826172
target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,12.0,8.0,26,True,3,True,True,True,3,True,True,True,True,"16,2,6",256.0,96.0,0.4655653928613458,0.813025951385498
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"9,15,1",266.0,91.0,1.1418902463106826,0.5524792671203613
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"19,20,17",263.0,78.0,1.0158549934165437,0.08009195327758789
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_dense4_wide,mean,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"11,18,6",263.0,98.0,1.163692437808045,0.8934762477874756
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_distinct20_baseline,mean,20,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"6,5,1",266.0,91.0,1.1418902463106826,0.5115089416503906
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,mean_top20_distinct20_single667,mean,20,distinct20,single667,20.0,10.0,14,False,2,True,True,False,2,False,True,True,False,"7,3,4",263.0,78.0,1.0158549934165437,0.0730292797088623
