experiment_id	path	size_bytes	file_count	has_run_manifest	data_file_count	figure_file_count	figure_notes_count	latest_mtime_utc
1070	outputs/experiments/1070_coordinate_optimizer_variable_depth_radius_seed1836311903_target0_sources8_txrx60_ringdown050_objectives	2249510	16	True	9	5	1	2026-06-11T00:26:37.680541+00:00
1071	outputs/experiments/1071_coordinate_optimizer_variable_depth_radius_seed1836311903_target2_sources5_txrx60_ringdown050_objectives	2238924	16	True	9	5	1	2026-06-11T00:26:33.835659+00:00
1072	outputs/experiments/1072_coordinate_optimizer_variable_depth_radius_seed1836311903_target1_sources5_txrx60_ringdown050_objectives	2329718	16	True	9	5	1	2026-06-11T00:26:29.996590+00:00
1073	outputs/experiments/1073_coordinate_optimizer_variable_depth_radius_seed2971215073_target0_sources8_txrx60_ringdown050_objectives	2248817	16	True	9	5	1	2026-06-11T00:26:26.204036+00:00
1074	outputs/experiments/1074_coordinate_optimizer_variable_depth_radius_seed2971215073_target2_sources5_txrx60_ringdown050_objectives	2244894	16	True	9	5	1	2026-06-11T00:26:22.406744+00:00
1075	outputs/experiments/1075_coordinate_optimizer_variable_depth_radius_seed2971215073_target1_sources5_txrx60_ringdown050_objectives	2326885	16	True	9	5	1	2026-06-11T00:26:18.614242+00:00
1076	outputs/experiments/1076_coordinate_optimizer_variable_depth_radius_seed4807526976_target0_sources8_txrx60_ringdown050_objectives	2198521	16	True	9	5	1	2026-06-11T00:26:14.869731+00:00
1077	outputs/experiments/1077_coordinate_optimizer_variable_depth_radius_seed4807526976_target2_sources5_txrx60_ringdown050_objectives	2228207	16	True	9	5	1	2026-06-11T00:26:11.048717+00:00
1078	outputs/experiments/1078_coordinate_optimizer_variable_depth_radius_seed4807526976_target1_sources5_txrx60_ringdown050_objectives	2420182	16	True	9	5	1	2026-06-11T01:57:43.662094+00:00
1079	outputs/experiments/1079_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx60_ringdown050_objectives	2242960	16	True	9	5	1	2026-06-11T01:57:43.294259+00:00
107	outputs/experiments/107_detection_single_rebar_default_smoke	3303438	6	True	3	2	1	2026-05-30T21:34:52.710939+00:00
1080	outputs/experiments/1080_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources8_txrx52p5_ringdown050_objectives	2311090	16	True	9	5	1	2026-06-11T01:57:38.986913+00:00
1081	outputs/experiments/1081_coordinate_optimizer_variable_depth_radius_seed7778742049_target0_sources9_txrx60_ringdown050_objectives	2194120	16	True	9	5	1	2026-06-11T01:57:34.987717+00:00
1082	outputs/experiments/1082_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources5_txrx60_ringdown050_objectives	2364150	16	True	9	5	1	2026-06-11T01:57:30.990310+00:00
1083	outputs/experiments/1083_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources7_txrx60_ringdown050_objectives	2314256	16	True	9	5	1	2026-06-11T01:57:26.985375+00:00
1084	outputs/experiments/1084_coordinate_optimizer_variable_depth_radius_seed7778742049_target2_sources9_txrx60_ringdown050_objectives	2329634	16	True	9	5	1	2026-06-11T01:57:22.986540+00:00
1085	outputs/experiments/1085_coordinate_optimizer_variable_depth_radius_seed7778742049_target1_sources5_txrx60_ringdown050_objectives	2463112	16	True	9	5	1	2026-06-11T01:57:18.976022+00:00
1086	outputs/experiments/1086_coordinate_optimizer_variable_depth_radius_seed12586269025_target0_sources8_txrx60_ringdown050_objectives	2275102	16	True	9	5	1	2026-06-11T01:57:14.984963+00:00
1087	outputs/experiments/1087_coordinate_optimizer_variable_depth_radius_seed12586269025_target2_sources5_txrx60_ringdown050_objectives	2420565	16	True	9	5	1	2026-06-11T01:57:10.994154+00:00
1088	outputs/experiments/1088_coordinate_optimizer_variable_depth_radius_seed12586269025_target1_sources5_txrx60_ringdown050_objectives	2483240	16	True	9	5	1	2026-06-11T01:57:07.027512+00:00
1089	outputs/experiments/1089_coordinate_optimizer_variable_depth_radius_seed20365011074_target0_sources8_txrx60_ringdown050_objectives	2393891	16	True	9	5	1	2026-06-11T01:57:02.769525+00:00
108	outputs/experiments/108_detection_single_rebar_source_delay_smoke	3312246	6	True	3	2	1	2026-05-30T21:35:00.226991+00:00
1090	outputs/experiments/1090_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources5_txrx60_ringdown050_objectives	2629768	18	True	9	7	1	2026-06-11T01:56:58.778253+00:00
1091	outputs/experiments/1091_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources7_txrx60_ringdown050_objectives	2345859	16	True	9	5	1	2026-06-11T01:56:54.818208+00:00
1092	outputs/experiments/1092_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources9_txrx60_ringdown050_objectives	2395413	16	True	9	5	1	2026-06-11T01:56:50.855569+00:00
1093	outputs/experiments/1093_coordinate_optimizer_variable_depth_radius_seed20365011074_target2_sources11_txrx60_ringdown050_objectives	2340627	16	True	9	5	1	2026-06-11T01:56:46.847759+00:00
1094	outputs/experiments/1094_coordinate_optimizer_variable_depth_radius_seed20365011074_target1_sources5_txrx60_ringdown050_objectives	2435142	16	True	9	5	1	2026-06-11T01:56:42.845918+00:00
1095	outputs/experiments/1095_coordinate_optimizer_variable_depth_radius_seed32951280099_target0_sources8_txrx60_ringdown050_objectives	2322238	16	True	9	5	1	2026-06-11T01:56:38.842535+00:00
1096	outputs/experiments/1096_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources5_txrx60_ringdown050_objectives	2364950	16	True	9	5	1	2026-06-11T01:56:34.835221+00:00
1097	outputs/experiments/1097_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources7_txrx60_ringdown050_objectives	2365719	16	True	9	5	1	2026-06-11T01:56:30.834824+00:00
1098	outputs/experiments/1098_coordinate_optimizer_variable_depth_radius_seed32951280099_target2_sources9_txrx60_ringdown050_objectives	2375674	16	True	9	5	1	2026-06-11T01:56:26.854378+00:00
1099	outputs/experiments/1099_coordinate_optimizer_variable_depth_radius_seed32951280099_target1_sources5_txrx60_ringdown050_objectives	2444454	16	True	9	5	1	2026-06-11T01:56:22.644614+00:00
109	outputs/experiments/109_detection_single_rebar_offset_grid_smoke	3284695	6	True	3	2	1	2026-05-30T21:35:09.445055+00:00
1100	outputs/experiments/1100_coordinate_optimizer_variable_depth_radius_seed53316291173_target0_sources8_txrx60_ringdown050_objectives	2647841	18	True	9	7	1	2026-06-11T01:56:18.640973+00:00
1101	outputs/experiments/1101_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources5_txrx60_ringdown050_objectives	2634684	18	True	9	7	1	2026-06-11T01:56:14.619099+00:00
1102	outputs/experiments/1102_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources7_txrx60_ringdown050_objectives	2603158	18	True	9	7	1	2026-06-11T01:56:10.609676+00:00
1103	outputs/experiments/1103_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources9_txrx60_ringdown050_objectives	2633233	18	True	9	7	1	2026-06-11T01:56:06.605340+00:00
1104	outputs/experiments/1104_coordinate_optimizer_variable_depth_radius_seed53316291173_target2_sources11_txrx60_ringdown050_objectives	2665043	18	True	9	7	1	2026-06-11T01:56:02.596951+00:00
1105	outputs/experiments/1105_coordinate_optimizer_variable_depth_radius_seed53316291173_target1_sources5_txrx60_ringdown050_objectives	2724631	18	True	9	7	1	2026-06-11T01:55:58.575777+00:00
1106	outputs/experiments/1106_coordinate_optimizer_variable_depth_radius_seed86267571272_target0_sources8_txrx60_ringdown050_objectives	2625470	18	True	9	7	1	2026-06-11T01:55:54.573432+00:00
1107	outputs/experiments/1107_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources5_txrx60_ringdown050_objectives	2635713	18	True	9	7	1	2026-06-11T01:55:50.581334+00:00
1108	outputs/experiments/1108_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources7_txrx60_ringdown050_objectives	2606321	18	True	9	7	1	2026-06-11T01:55:46.585313+00:00
1109	outputs/experiments/1109_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources9_txrx60_ringdown050_objectives	2658386	18	True	9	7	1	2026-06-11T01:55:42.311259+00:00
110	outputs/experiments/110_detection_multi_rebar_same_depth_smoke	3453103	6	True	3	2	1	2026-05-30T21:35:17.185109+00:00
1110	outputs/experiments/1110_coordinate_optimizer_variable_depth_radius_seed86267571272_target2_sources11_txrx60_ringdown050_objectives	2632028	18	True	9	7	1	2026-06-11T01:55:38.276040+00:00
1111	outputs/experiments/1111_coordinate_optimizer_variable_depth_radius_seed86267571272_target1_sources5_txrx60_ringdown050_objectives	2740543	18	True	9	7	1	2026-06-11T01:55:34.252309+00:00
1112	outputs/experiments/1112_coordinate_optimizer_variable_depth_radius_seed139583862445_target0_sources8_txrx60_ringdown050_objectives	2595944	18	True	9	7	1	2026-06-11T01:55:30.236649+00:00
1113	outputs/experiments/1113_coordinate_optimizer_variable_depth_radius_seed139583862445_target2_sources5_txrx60_ringdown050_objectives	2681135	18	True	9	7	1	2026-06-11T01:55:26.223855+00:00
1114	outputs/experiments/1114_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources5_txrx60_ringdown050_objectives	2701241	18	True	9	7	1	2026-06-11T01:55:22.212439+00:00
1115	outputs/experiments/1115_coordinate_optimizer_variable_depth_radius_seed139583862445_target1_sources9_txrx60_ringdown050_objectives	2730397	18	True	9	7	1	2026-06-11T01:55:18.192386+00:00
1116	outputs/experiments/1116_coordinate_optimizer_variable_depth_radius_seed225851433717_target0_sources8_txrx60_ringdown050_objectives	2599265	17	True	9	7	1	2026-06-11T01:55:14.243552+00:00
1117	outputs/experiments/1117_coordinate_optimizer_variable_depth_radius_seed225851433717_target2_sources5_txrx60_ringdown050_objectives	2644248	17	True	9	7	1	2026-06-11T01:55:10.227033+00:00
1118	outputs/experiments/1118_coordinate_optimizer_variable_depth_radius_seed225851433717_target1_sources5_txrx60_ringdown050_objectives	2740171	17	True	9	7	1	2026-06-11T01:55:06.323389+00:00
1119	outputs/experiments/1119_gssi51600s_dzt_qc	2120598	11	True	2	7	1	2026-06-10T22:00:14.834825+00:00
111	outputs/experiments/111_detection_seeded_source_profiled_polish_smoke	87786	5	True	2	2	1	2026-05-30T21:35:26.796175+00:00
1120	outputs/experiments/1120_coordinate_optimizer_variable_depth_radius_seed365435296162_target0_sources8_txrx60_ringdown050_objectives	2596883	17	True	9	7	1	2026-06-11T01:55:02.111770+00:00
1121	outputs/experiments/1121_coordinate_optimizer_variable_depth_radius_seed365435296162_target0_sources8_txrx52p5_ringdown050_objectives	2596582	17	True	9	7	1	2026-06-11T01:54:58.151108+00:00
1122	outputs/experiments/1122_coordinate_optimizer_variable_depth_radius_seed365435296162_target0_sources8_txrx50_ringdown050_objectives	2561346	17	True	9	7	1	2026-06-11T01:54:54.187890+00:00
1123	outputs/experiments/1123_coordinate_optimizer_variable_depth_radius_seed365435296162_target0_sources8_txrx45_ringdown050_objectives	2647410	17	True	9	7	1	2026-06-11T01:54:50.228082+00:00
1124	outputs/experiments/1124_coordinate_optimizer_variable_depth_radius_seed365435296162_target2_sources5_txrx60_ringdown050_objectives	2700989	17	True	9	7	1	2026-06-11T01:54:45.610178+00:00
1125	outputs/experiments/1125_coordinate_optimizer_variable_depth_radius_seed365435296162_target1_sources5_txrx60_ringdown050_objectives	2708220	17	True	9	7	1	2026-06-11T01:54:41.664792+00:00
1126	outputs/experiments/1126_coordinate_optimizer_variable_depth_radius_seed591286729879_target0_sources8_txrx60_ringdown050_objectives	2618705	17	True	9	7	1	2026-06-11T01:54:37.768433+00:00
1127	outputs/experiments/1127_coordinate_optimizer_variable_depth_radius_seed591286729879_target2_sources5_txrx60_ringdown050_objectives	2715165	17	True	9	7	1	2026-06-11T01:54:33.872639+00:00
1128	outputs/experiments/1128_coordinate_optimizer_variable_depth_radius_seed591286729879_target1_sources5_txrx60_ringdown050_objectives	1398094	15	True	8	6	1	2026-06-11T01:54:29.996214+00:00
1129	outputs/experiments/1129_coordinate_optimizer_variable_depth_radius_seed956722026041_target0_sources8_txrx60_ringdown050_objectives	1397441	15	True	8	6	1	2026-06-11T01:54:25.933478+00:00
112	outputs/experiments/112_single_rebar_detection_depth_radius_noise_benchmark	9085	3	True	2	0	0	2026-05-30T20:57:26.615783+00:00
1130	outputs/experiments/1130_coordinate_optimizer_variable_depth_radius_seed956722026041_target2_sources5_txrx60_ringdown050_objectives	1399741	15	True	8	6	1	2026-06-11T01:54:22.062757+00:00
1131	outputs/experiments/1131_coordinate_optimizer_variable_depth_radius_seed956722026041_target1_sources5_txrx60_ringdown050_objectives	1392356	15	True	8	6	1	2026-06-11T01:54:18.212745+00:00
1132	outputs/experiments/1132_coordinate_optimizer_variable_depth_radius_seed1548008755920_target0_sources8_txrx60_ringdown050_objectives	1395122	15	True	8	6	1	2026-06-11T01:54:14.429768+00:00
1133	outputs/experiments/1133_coordinate_optimizer_variable_depth_radius_seed1548008755920_target2_sources5_txrx60_ringdown050_objectives	1400170	15	True	8	6	1	2026-06-11T01:54:10.671466+00:00
1134	outputs/experiments/1134_coordinate_optimizer_variable_depth_radius_seed1548008755920_target2_sources7_txrx60_ringdown050_objectives	763548	13	True	7	5	1	2026-06-11T02:03:06.259854+00:00
1135	outputs/experiments/1135_coordinate_optimizer_variable_depth_radius_seed1548008755920_target1_sources5_txrx60_ringdown050_objectives	756712	13	True	7	5	1	2026-06-11T02:11:48.289952+00:00
1136	outputs/experiments/1136_coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources8_txrx60_ringdown050_objectives	760392	13	True	7	5	1	2026-06-11T02:25:13.901839+00:00
1137	outputs/experiments/1137_coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources8_txrx52p5_ringdown050_objectives	759680	13	True	7	5	1	2026-06-11T02:36:35.106790+00:00
1138	outputs/experiments/1138_coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources8_txrx50_ringdown050_objectives	758786	13	True	7	5	1	2026-06-11T02:47:47.890956+00:00
1139	outputs/experiments/1139_coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources8_txrx45_ringdown050_objectives	758809	13	True	7	5	1	2026-06-11T02:59:09.496938+00:00
113	outputs/experiments/113_single_rebar_detection_source_mismatch_benchmark	8964	3	True	2	0	0	2026-05-30T21:01:39.404224+00:00
1140	outputs/experiments/1140_coordinate_optimizer_variable_depth_radius_seed2504730781961_target0_sources9_txrx60_ringdown050_objectives	5627719	19	True	10	8	1	2026-06-12T06:27:57.239370+00:00
1141	outputs/experiments/1141_coordinate_optimizer_variable_depth_radius_seed2504730781961_target2_sources5_txrx60_ringdown050_objectives	763606	13	True	7	5	1	2026-06-11T03:20:06.788343+00:00
1142	outputs/experiments/1142_coordinate_optimizer_variable_depth_radius_seed2504730781961_target1_sources5_txrx60_ringdown050_objectives	757091	13	True	7	5	1	2026-06-11T03:27:55.280637+00:00
1143	outputs/experiments/1143_coordinate_optimizer_variable_depth_radius_seed4052739547881_target0_sources8_txrx60_ringdown050_objectives	758725	13	True	7	5	1	2026-06-11T03:39:15.370130+00:00
1144	outputs/experiments/1144_coordinate_optimizer_variable_depth_radius_seed4052739547881_target2_sources5_txrx60_ringdown050_objectives	764555	13	True	7	5	1	2026-06-11T03:47:05.401670+00:00
1145	outputs/experiments/1145_coordinate_optimizer_variable_depth_radius_seed4052739547881_target1_sources5_txrx60_ringdown050_objectives	758134	13	True	7	5	1	2026-06-11T03:55:04.240372+00:00
1146	outputs/experiments/1146_coordinate_optimizer_variable_depth_radius_seed6557470329842_target0_sources8_txrx60_ringdown050_objectives	760950	13	True	7	5	1	2026-06-11T04:06:26.238744+00:00
1147	outputs/experiments/1147_coordinate_optimizer_variable_depth_radius_seed6557470329842_target2_sources5_txrx60_ringdown050_objectives	765429	13	True	7	5	1	2026-06-11T04:14:13.586354+00:00
1148	outputs/experiments/1148_coordinate_optimizer_variable_depth_radius_seed6557470329842_target1_sources5_txrx60_ringdown050_objectives	759482	13	True	7	5	1	2026-06-11T04:22:17.093635+00:00
1149	outputs/experiments/1149_coordinate_optimizer_variable_depth_radius_seed10610209877723_target0_sources8_txrx60_ringdown050_objectives	759192	13	True	7	5	1	2026-06-11T04:34:14.254358+00:00
114	outputs/experiments/114_detection_multi_rebar_close_spacing_source_mismatch_noise10	3613930	5	True	3	1	0	2026-05-30T21:02:06.037143+00:00
1150	outputs/experiments/1150_coordinate_optimizer_variable_depth_radius_seed10610209877723_target2_sources5_txrx60_ringdown050_objectives	764878	13	True	7	5	1	2026-06-11T04:42:32.311308+00:00
1151	outputs/experiments/1151_coordinate_optimizer_variable_depth_radius_seed10610209877723_target2_sources7_txrx60_ringdown050_objectives	764612	13	True	7	5	1	2026-06-11T04:52:57.596841+00:00
1152	outputs/experiments/1152_coordinate_optimizer_variable_depth_radius_seed10610209877723_target2_sources9_txrx60_ringdown050_objectives	766319	13	True	7	5	1	2026-06-11T05:06:31.554137+00:00
1153	outputs/experiments/1153_coordinate_optimizer_variable_depth_radius_seed10610209877723_target2_sources11_txrx60_ringdown050_objectives	767864	13	True	7	5	1	2026-06-11T05:23:13.345723+00:00
1154	outputs/experiments/1154_coordinate_optimizer_variable_depth_radius_seed10610209877723_target1_sources5_txrx60_ringdown050_objectives	759441	13	True	7	5	1	2026-06-11T06:00:12.079222+00:00
1155	outputs/experiments/1155_coordinate_optimizer_variable_depth_radius_seed17167680207565_target0_sources8_txrx60_ringdown050_objectives	761569	13	True	7	5	1	2026-06-11T06:11:47.230863+00:00
1156	outputs/experiments/1156_coordinate_optimizer_variable_depth_radius_seed17167680207565_target2_sources5_txrx60_ringdown050_objectives	765155	13	True	7	5	1	2026-06-11T06:19:50.717920+00:00
1157	outputs/experiments/1157_coordinate_optimizer_variable_depth_radius_seed17167680207565_target2_sources7_txrx60_ringdown050_objectives	766793	13	True	7	5	1	2026-06-11T06:30:03.951472+00:00
1158	outputs/experiments/1158_coordinate_optimizer_variable_depth_radius_seed17167680207565_target2_sources9_txrx60_ringdown050_objectives	6307374	19	True	10	8	1	2026-06-12T06:30:09.126288+00:00
1159	outputs/experiments/1159_coordinate_optimizer_variable_depth_radius_seed17167680207565_target1_sources5_txrx60_ringdown050_objectives	759912	13	True	7	5	1	2026-06-11T06:50:51.193606+00:00
115	outputs/experiments/115_detection_multi_rebar_variable_depth_source_mismatch_noise10	3625173	5	True	3	1	0	2026-05-30T21:02:30.411689+00:00
1160	outputs/experiments/1160_coordinate_optimizer_variable_depth_radius_seed17167680207565_target1_sources9_txrx60_ringdown050_objectives	6371179	19	True	10	8	1	2026-06-12T06:30:27.927493+00:00
1161	outputs/experiments/1161_coordinate_optimizer_variable_depth_radius_seed27777890085288_target0_sources8_txrx60_ringdown050_objectives	761388	13	True	7	5	1	2026-06-11T07:15:44.301861+00:00
