run_number,run_dir,summary_path,status,reason,animation_path,context_summary_path,figure_notes_path,width_px,height_px,frame_count,unique_colors_midframe,nonwhite_fraction_midframe
378,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/378_coordinate_optimizer_close14_seed34_sources4_txrx50_noise18p75_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6762197202320027
377,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/377_coordinate_optimizer_close14_seed34_sources4_txrx50_noise20_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7346802545503093
376,outputs/experiments/376_coordinate_confidence_close14_sources4_txrx50_noise17p5_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
375,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/375_coordinate_optimizer_close14_seed21_sources4_txrx50_noise17p5_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7348994671321225
374,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/374_coordinate_optimizer_close14_seed13_sources4_txrx50_noise17p5_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7349110046364286
373,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/373_coordinate_optimizer_close14_seed34_sources4_txrx50_noise17p5_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7349357278599413
372,outputs/experiments/372_coordinate_confidence_close14_sources4_txrx50_noise16p25_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
371,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/371_coordinate_optimizer_close14_seed21_sources4_txrx50_noise16p25_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6762015898680933
370,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/370_coordinate_optimizer_close14_seed13_sources4_txrx50_noise16p25_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6762131273723994
369,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/369_coordinate_optimizer_close14_seed34_sources4_txrx50_noise16p25_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6762378505959121
368,outputs/experiments/368_coordinate_confidence_close14_sources4_txrx50_noise15p625_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
367,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/367_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p625_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6763334470601615
366,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/366_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p625_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6763449845644675
365,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/365_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p625_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6763697077879802
364,outputs/experiments/364_coordinate_confidence_close14_sources4_txrx50_noise15p46875_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
363,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/363_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p46875_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6767191293469608
362,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/362_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p46875_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6767306668512667
361,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/361_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p46875_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6767553900747795
360,outputs/experiments/360_coordinate_confidence_close14_sources4_txrx50_noise15p361328125_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
359,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/359_coordinate_optimizer_close14_seed21_sources4_txrx50_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6773174313559699
358,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/358_coordinate_optimizer_close14_seed13_sources4_txrx50_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6773289688602758
357,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/357_coordinate_optimizer_close14_seed34_sources4_txrx50_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6773536920837887
356,outputs/experiments/356_coordinate_confidence_close14_seed34_noise15p361328125_sources4_5_7_aggregate,,skipped,no compatible coordinate optimizer summary,,,,,,,,
355,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/355_coordinate_optimizer_close14_seed34_sources7_txrx45_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6772449099003325
354,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/354_coordinate_optimizer_close14_seed34_sources5_txrx45_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6773339135049784
353,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/353_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p361328125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.677294356347358
352,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/352_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p37109375_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6770421794675276
351,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/351_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3515625_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6769696580118902
350,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/350_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p390625_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6768345043900204
349,outputs/experiments/349_coordinate_confidence_close14_sources4_txrx45_noise15p3125_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
348,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/348_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15p3125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6763845417220878
347,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/347_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15p3125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6763960792263939
346,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/346_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p46875_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6766696828999352
345,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/345_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p3125_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.6764208024499067
344,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/344_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15p625_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.676305427406847
343,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/343_coordinate_optimizer_close14_seed34_sources4_txrx45_noise16p25_objectives/figures/FIGURE_NOTES.md,977,621,36,255,0.6761801630743823
342,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/342_coordinate_optimizer_close14_seed34_sources4_txrx45_noise17p5_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7348648546192047
341,outputs/experiments/341_coordinate_confidence_close14_sources4_txrx45_noise15_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
340,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/340_coordinate_optimizer_close14_seed21_sources4_txrx45_noise15_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7345335634241335
339,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/339_coordinate_optimizer_close14_seed13_sources4_txrx45_noise15_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7345451009284395
338,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/338_coordinate_optimizer_close14_seed34_sources4_txrx45_noise15_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7345698241519523
337,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/337_coordinate_optimizer_close14_seed34_sources4_txrx45_noise20_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7346225670287795
336,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/336_coordinate_optimizer_close14_seed34_sources3_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7335808952114412
335,outputs/experiments/335_coordinate_confidence_close14_sources4_txrx45_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
334,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/334_coordinate_optimizer_close14_seed21_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7335347451942174
333,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/333_coordinate_optimizer_close14_seed13_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7335462826985234
332,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/332_coordinate_optimizer_close14_seed34_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.7335710059220362
331,outputs/experiments/331_coordinate_confidence_close15_sources4_txrx45_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,
330,outputs/experiments/330_coordinate_optimizer_close15_seed21_sources4_txrx45_objectives,outputs/experiments/330_coordinate_optimizer_close15_seed21_sources4_txrx45_objectives/data/multi_rebar_coordinate_optimizer_summary.json,generated,missing wave animation artifacts,outputs/experiments/330_coordinate_optimizer_close15_seed21_sources4_txrx45_objectives/figures/geometric_wave_propagation.gif,outputs/experiments/330_coordinate_optimizer_close15_seed21_sources4_txrx45_objectives/data/geometric_wave_propagation_summary.json,outputs/experiments/330_coordinate_optimizer_close15_seed21_sources4_txrx45_objectives/figures/FIGURE_NOTES.md,977,621,36,256,0.733584191641243
